title,price,asin
The Long March: How the Cultural Revolution of the 1960s Changed America,13.4496875,1893554090
Knights: The Hand of Tharnin (The Knights Series Book 2),3.1955555555555555,B008LOLWUY
A Year with Rumi: Daily Readings,11.660344827586206,006084597X
Cross the Line,12.239444444444445,1938848144
Keegan's Chronicles,11.656666666666666,1624110223
"The Illustrated Brief History of Time, Updated and Expanded Edition",19.217586206896552,0553103741
Commander: The Life and Exploits of Britain's Greatest Frigate Captain,19.583333333333332,0393071642
White Lies,9.2284,1551662744
"Hello, Hollywood! (Backstage Pass)",4.17125,0800733460
American Story: A Lifetime Search for Ordinary People Doing Extraordinary Things,15.07625,0670026050
Ex Libris: Confessions of a Common Reader,11.9088,0374527229
Layers Peeled (Layers Trilogy Book 2),4.866071428571429,B00HTJHH1A
Envious Casca (Country House Mysteries),14.964074074074073,1402218028
Really Healthy Gluten Free Living - How to heal your gut with a healthy gluten free diet - 32 healthy gluten free recipes,4.611,B00CJUKDXI
Charley Harper: An Illustrated Life,20.81375,0978607651
All I Want: Three couples. Three Stories. One Holiday,6.704285714285715,1480115231
Bound by Blood,7.656666666666666,0987749307
A Haunting Dream (A Missing Pieces Mystery),6.894827586206897,0425251799
Loving Hart (The Hart Family Book 3),3.221153846153846,B00AMUZS3W
Ice Rift,3.9,B005S0UPAM
Dead Deceiver,13.245263157894737,1935562266
"Mona Lisa Blossoming (Monere: Children of the Moon, Book 2)",5.902083333333334,0425214338
What They Always Tell Us,7.437777777777778,0385735073
I Am John Galt: Today's Heroic Innovators Building the World and the Villainous Parasites Destroying It,10.743548387096775,1118013786
Montana Star,6.628333333333333,1477811869
"Every You, Every Me",8.8504,0375854517
Noah's Petting Zoo,6.0775,1482090392
"The History of the Decline and Fall of the Roman Empire, Vol. 1",19.97,0140433937
Crazy Thing Called Love (Crooked Creek Ranch),6.048333333333333,0345533690
The Retreat: Hitler's First Defeat,20.99,0312628196
Crooked Cucumber: The Life and Zen Teaching of Shunryu Suzuki,14.723666666666666,0767901053
The Flirt: A Novel,9.480689655172414,0061125768
Unstuff: Making Room in Your Life for What Really Matters,8.02,1414334788
Reluctant Gods II - The Demon Seth,9.656666666666666,1480000450
Mail Order Bride,1.49,B00CI0DNSG
Talk Like a Winner: 21 Simple Rules for Achieving Everyday Communication Success,11.1216,0967089352
Bridleton,3.5633333333333335,1935817728
The Last Patriot: A Thriller (The Scot Harvath Series),10.677575757575758,141654383X
Twelve Houses,9.99,1494285991
Living Nightmare: The Sentinel Wars,6.8196551724137935,0451232372
Outside the Lines: An Artists' Coloring Book for Giant Imaginations,11.5775,0399162089
Taste of Home Comfort Food Diet Cookbook: New Family Classics Collection: Lose Weight with 416 More Great Recipes!,13.269,0898218292
The Family,7.5028,0061032425
THE YIELDING: A Medieval Romance (Age of Faith Book 2),4.649642857142857,B00APRN7IU
Seduced By Fire (The Submissive Series),8.596,045146625X
Beloved Castaway: Fairweather Keys Series #1 (Truly Yours Romance Club #16),8.643333333333333,1597895938
Moonlight and Oranges,4.5,1935961357
Gil's All Fright Diner,9.835,0765311437
What Should I Do with My Life?: The True Story of People Who Answered the Ultimate Question,11.4265625,0345485920
Shadow: Five Presidents and the Legacy of Watergate,13.084,0684852624
Cat in an Alien X-Ray: A Midnight Louie Mystery (Midnight Louie Mysteries),14.681481481481482,0765327481
"Married by Morning (Hathaways, Book 4)",6.497941176470588,0312605382
Even Firefighters Go to the Potty: A Potty Training Lift-the-Flap Story,7.988214285714286,1416927204
Reunited,5.498666666666667,144243984X
Lose It!: The Personalized Weight Loss Revolution,24.638846153846156,1605290947
Wasted Heart (Ruining Book 3),3.6856521739130432,B00G3Q8T62
Reaper 6,14.543333333333333,1478716215
Awakening The Warriors (Novella) (Legends of the Seven Galaxies),4.760909090909091,B00BTTJ8E0
,11.695151515151515,0575073160
Vanquish Writer's Block!: How to Use Images to Spark Creativity (Writing Skills Book 2),4.434444444444444,B00BA2DXEW
A Short History of Women: A Novel,11.06,1416594981
What Doesn't Kill You,5.77969696969697,0312651236
Yesterday's Gone: Season Two,4.651785714285714,B007BEDR4Y
Jack: Straight from the Gut,10.3003125,0446528382
The Daily Walk Bible NLT: 31 Days with Jesus,2.092083333333333,B00FEOFT0S
Bear in the Back Seat II: Adventures of a Wildlife Ranger in the Great Smoky Mountains National Park (Volume 2),7.354666666666667,0988564378
Escape of the Mini-Mummy (Who Shrunk Daniel Funk?),20.606,1416909591
Wicked Ties (A Wicked Lovers Novel),9.5765625,0425213617
Resisting Nick: New Zealand friends to lovers sexy reunion romance (The Wellington Series Book 3),2.8658333333333332,B009LNKB4C
Torn: A YA Paranormal Romance Novel (Volume 2 of the Reflections Books),4.1121428571428575,B005WNXOTE
The Sun and the Moon,4.824,0451200322
"All By My Selves: Walter, Peanut, Achmed, and Me",10.835217391304347,0451234693
The Brothers Karamazov (Bantam Classics),8.55225806451613,0553212168
Caliber Detective Agency - Generations,2.9311764705882353,B00AJ1VLOY
Rocket Mass Heaters: Superefficient Woodstoves YOU Can Build,34.06470588235294,0966373839
"Slaying the Badger: Greg LeMond, Bernard Hinault, and the Greatest Tour de France",13.568076923076923,1934030872
"Dungeons & Dragons Monster Manual: Roleplaying Game Core Rules, 4th Edition",23.22423076923077,0786948523
Homecoming Ranch (Pine River),11.387,148051652X
Obedience: A Novel,8.823157894736841,030739610X
The Crush Wars,2.1983333333333333,B009L72X3U
The Adventures of Anna ... At the Zoo,3.8233333333333333,B00BPFAUCW
"Vengeance; at Midway and Guadalcanal, a novel of war. (Aviator Book 2)",3.5174074074074073,B004NNVCMU
Lay the Favorite: A Memoir of Gambling,15.589655172413794,0385526458
Mrs. Drew Plays Her Hand,7.785555555555556,0451181816
Fantasy Football,2.761428571428571,B004KSQVD8
The One That I Want,6.942692307692308,1442452366
Breaking Beautiful,6.473076923076923,0802723527
What Love Sees,11.583666666666666,0795324537
Thomas Kinkade Painter of Light 2014 Deluxe Wall Calendar,55.99,1449432476
"Deryni Rising (Chronicles of the Deryni, No 1)",7.656,0345347633
The Wednesday Daughters: A Novel,6.8714814814814815,0345530284
A Struggle of the Heart,3.781428571428571,B0067T6O30
Dante's Girl: The Paradise Diaries (Volume 1),4.374615384615384,061566069X
Ethics of Big Data: Balancing Risk and Innovation,26.585806451612903,1449311792
The Photographer's Eye: Composition and Design for Better Digital Photos,21.20375,0240809343
The Sisters of Sinai: How Two Lady Adventurers Discovered the Hidden Gospels,17.214827586206898,1400034744
Satan’s Hoax: End-Times Prophecies Through the Eyes of a Modern-Day Paul,9.474285714285713,1466316330
A Deadly Justice (LAPD Detective Maddie Divine Book 2),3.32375,B00F4F33DC
Destiny and Desire (Paranormal Romance Box Set),4.656666666666666,B00GQOYA8W
Steppenwolf: A Novel,7.977826086956521,0312278675
"Katie's Hellion: Rhyn Trilogy, Book One",2.25,1463542828
The Wonder of Boys,12.96625,0874778875
Capitol Reflections,13.5375,0977954536
"Prey (Aliens Vs. Predator, Book 1)",16.74448275862069,0553565559
Infinite Jest,11.335483870967742,0316066524
The Cirque,8.99,1481921126
Connor,14.656666666666666,1483690636
Only Pretend,3.1514285714285712,B00KPEW1XA
The Art & Soul of Baking,29.235357142857143,0740773348
We Can Have Peace in the Holy Land: A Plan That Will Work,8.116153846153846,1439140634
A Brother's Secret,0.99,B00AXGZ3GC
Grimoire for the Green Witch: A Complete Book of Shadows,11.151071428571429,0738702870
The Dinosaur Heresies,31.066399999999998,0806522607
Confessing to the Cowboy,3.3708695652173915,037327825X
The Worst Journey in the World,18.361428571428572,0786704373
Sins of the Father: An Erin Solomon Mystery (Volume 2),12.867272727272729,0985144742
Area 51: The Reply,5.6882758620689655,0440223784
To Wed a Wicked Earl,7.63875,0061712787
Indemnity Only (V. I. Warshawski),6.994375,0440210690
Wind Dancer,7.664,080544534X
Megan's Hero: A Novel (The Callahans of Texas),10.868,080073355X
Stephen King's N.,13.31590909090909,0785134530
Fer-de-Lance (Nero Wolfe),12.890333333333333,0553278193
"Are You There God? It's Me, Margaret.",16.519259259259258,0027109917
The True and Outstanding Adventures of the Hunt Sisters: A Novel,6.9815000000000005,0316159360
Burnt Offerings (Daniel Davis and Sam Michaels),13.377777777777776,1888146907
After Dark with a Scoundrel: Lords of Vice,8.6788,0312381263
The Spare Room: A Novel,11.145,0312428170
Buffalo Lockjaw,13.59,1401309801
The Vacationers,10.733703703703704,1447262859
Captivated,7.63375,0758202687
A Bargain Struck,5.0125,178189048X
Chicken Nuggets: The Raptor Apocalypse,5.792,1477698078
City of Blaze (Volume 1 of The Fireblade Array),7.246666666666667,1477652523
Fifty Shames of Earl Grey: A Parody,7.912,0306821990
Shadows Still Remain: A Novel,5.203181818181818,0061373540
Christmas On Nutcracker Court,16.39,0758238959
The Black Eagle Inn (The Three Nations Trilogy) (Volume 3),11.56,1492391719
"Wizard of Oz Illustrated Series: 15 Books, Wonderful Wizard of Oz, Marvelous Land, Dorothy and the Wizard, Road to Oz, Emerald City, Ozma of Oz, Patchwork Girl, Glinda of Oz MORE!",3.9275,B0083MO1DO
Twenty Four Hours a Day,12.1446875,0894860127
"Personal Demons (Personal Demons, Book 1)",9.263,0765328089
Love Slave for Two: Family Matters,6.1306666666666665,1606014714
"Santa and the Littlest Angel:A Christmas Story, Retro Comics 13,  Christmas 1",3.9699999999999998,B00FA9D7BK
Death Ain't But A Word: A Supernatural Hot Mess,8.323333333333334,0988548518
Eversea: a love story,9.350357142857144,0989492508
Appointments with Heaven: The True Story of a Country Doctor's Healing Encounters with the Hereafter,11.063225806451612,1414380453
City of Dreams (Peter Fallon and Evangeline Carrington),15.985185185185184,0765321971
Thinking in New Boxes: A New Paradigm for Business Creativity,23.915416666666665,0812992954
Because You Are Mine Part II: Because I Could Not Resist,4.6370588235294115,B008JHXUTO
Stand on Zanzibar: The Hugo Award-Winning Novel,11.255,0765326787
The Heretics: A John Shakespeare Mystery,3.4483333333333333,B00DB3DF1O
Brazilian Jiu-Jitsu: Theory and Technique (Brazilian Jiu-Jitsu series),18.35952380952381,1931229082
"A Pattern Language: Towns, Buildings, Construction (Center for Environmental Structure)",26.806129032258063,0195019199
Dirty Money Honey,8.54,1934157449
Green Smoothies Diet: The Natural Program for Extraordinary Health,47.49928571428571,156975702X
Redemption Song: A Novel,9.608095238095238,034543885X
The Good Daughters: A Novel,10.347096774193549,0061994316
Zombie Fallout 7:  For The Fallen,14.75125,1492953261
"Race Against the Machine: How the Digital Revolution is Accelerating Innovation, Driving Productivity, and Irreversibly Transforming Employment and the Economy",11.615862068965518,0984725113
Keepsake Crimes (A Scrapbooking Mystery),6.691,0425190749
Just Like Daddy (Volume 1),10.323333333333334,097155305X
Swimming with the Dead: An Underwater Investigation,4.11,0451210204
"Song of the River (Storyteller Trilogy, Book 1)",10.813448275862068,0380726033
The Night Before Thanksgiving,5.832333333333333,0448425297
Options as a Strategic Investment,24.722,0735201978
The Frenzy,8.223636363636365,0061926663
By the River Piedra I Sat Down and Wept,9.059166666666666,0060977264
Seduced by Secrets: Inside the Stasi's Spy-Tech World,15.095666666666666,052188747X
The War to End All Wars: World War I,9.072333333333333,0544021711
Stress Management: An Easy to Understand Book Full of Tips and Tricks to Fight Against Everyday Stress and Anxiety,6.324285714285714,1492272108
The Complete History of Jack the Ripper,20.34,0786702761
Wingless,9.99,0557178126
"Emma of Aurora: The Complete Change and Cherish Trilogy: A Clearing in the Wild, A Tendering in the Storm, A Mending at the Edge (Change and Cherish Historical Series)",7.940740740740741,0307732150
The Gift,10.546,0061706264
The Busy Writer's One Hour Plot,4.89,B0083FXTB6
Wild Cards,7.529259259259259,0802734375
Close To The Edge (Westen Series),14.831333333333333,1484027388
Gettysburg--The First Day (Civil War America),23.5316,0807826243
Sutter's Cross,6.520869565217391,0739432303
DEWITCHED: The Untold Story of the Evil Queen (Volume 1),12.807142857142857,0615673163
Yesterday's Tomorrow,15.465,160290278X
"Meeting Destiny: Destiny Series, Book 1",7.495,1468121375
The Big Book of Girl Stuff,8.264482758620689,158685819X
Jonathan Livingston Seagull,11.690384615384616,0380012863
Target Deck: (A Deckard Novel),11.370000000000001,1481821660
Scorpion Betrayal,7.010400000000001,0062064584
The Philosophy Book: Big Ideas Simply Explained,13.927,0756668611
Concourse: A Bill Smith/Lydia Chin Novel (Bill Smith/Lydia Chin Novels),5.91423076923077,0312959443
Night Vision (Doc Ford),9.419,0399157050
Jesus Loves Me: Picture Book for Children,2.3045833333333334,B008LHCP0W
Splitting Harriet,6.358260869565218,1590529286
Pirateology: The Pirate Hunter's Companion (Ologies),19.41409090909091,0763631434
The Cat Who Knew a Cardinal,6.840625,0515107867
Hannah's Vow,4.444545454545454,0843949864
Making Sauerkraut and Pickled Vegetables at Home: Creative Recipes for Lactic Fermented Food to Improve Your Health (Natural Health Guide) (Alive Natural Health Guides),29.2456,155312037X
Guardian For Hire,3.6755555555555555,B00HFU5S46
A Medical Affair,9.755,162015174X
"Let's Panic About Babies!: How to Endure and Possibly Triumph Over the Adorable Tyrant Who Will Ruin Your Body, Destroy Your Life, Liquefy Your Brain, ... Turn You into a Worthwhile Human Being",9.942758620689656,031264812X
The Spymistress: A Novel,9.802,0142180882
The Billionaire Bad Boys Club,12.312,098491627X
Deadly Harvest (The Flynn Brothers Trilogy),8.267096774193549,0778325601
Taft 2012: A Novel,9.991999999999999,1594745501
The Pleasure Trap: Mastering the Hidden Force That Undermines Health & Happiness,15.362777777777778,1570671508
Nikolai: A Dark Light Novella (The Dark Light Series),3.9364,B00GLT2F2U
Hades' Daughter: Book One of The Troy Game,12.784374999999999,0765305402
BEAST,1.5818181818181818,B007MSWOAM
Tao Te Ching,7.479666666666667,0060812451
The Darkest Evening of the Year: A Novel,8.987741935483871,0345533283
ScrapTherapy® Cut the Scraps!: 7 Steps to Quilting Your Way through Your Stash,15.617241379310345,1600853331
Hood Love 2,3.7405,B00AH8SLKQ
No Alligators in Sight: A Novel,5.6433333333333335,1492792195
The Pink Swastika: Homosexuality in the Nazi Party,29.09,0964760932
World of Warcraft: Official Strategy Guide (Bradygames),11.329615384615385,0744004055
"The Wild Life of Our Bodies: Predators, Parasites, and Partners That Shape Who We Are Today",16.596774193548388,006180648X
Annals of the Former World,24.131666666666668,0374105200
Become a Better You: 7 Keys to Improving Your Life Every Day,10.7871875,0743296885
Unchained (Nephilim Rising Book 1),4.601481481481482,B00BMKRL86
The Real Fling,2.3266666666666667,B00APTQLP4
Scrum: a Breathtakingly Brief and Agile Introduction,18.253103448275862,193796504X
Saving Grace (Madison Falls),6.445,1491056908
Love... And Sleepless Nights,7.013636363636364,1477488138
The Complete Idiot's Guide to Making Natural Beauty Products,10.867777777777778,1615640231
Shakespeare's Sonnets,12.740714285714287,1466256931
"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)",12.848,1558744630
Straight Roommate (Beau's Backdoor Prequel): Gay MM Sex for the Night,2.6566666666666667,B00HMBOS62
Nathan Bedford Forrest: A Biography,13.587916666666667,067974830X
Outlaw Mountain (Joanna Brady Mysteries),8.070666666666666,0061998974
Tahn: A Novel,15.003636363636364,0800759990
Reckless Longing,10.792,0615875246
Dick Francis's Refusal,12.645625,0399160817
"Into Danger (Shadowy Assassins (S.A.S.S.), Book 1)",6.715,0060523387
Risky Business,10.748125,0263877264
Marilyn Monroe: Metamorphosis,23.9875,006203619X
Capitol Magic (Washington Witches),3.632142857142857,B007US3JWQ
"Cupcakes, Sales, and Cocktails (An Annie Graceland Cozy Mystery Book 2)",2.9903703703703703,B006PU7RU0
Diary of a Wimpy Kid Box of Books,25.133214285714285,0810997827
King's Envoy: Artesans of Albia,5.2299999999999995,1936850133
Unfinished Business; An Angela Panther Novel,9.030000000000001,1484817702
Ida B.: A Novel,6.4825,0743260015
And You Call Yourself a Christian (Urban Books),8.859032258064516,1601628218
The Dark Wife,8.509666666666666,1461179939
Last-Minute Knitted Gifts (Last Minute Gifts),12.091034482758621,1584793678
The Three Bears,4.843214285714286,0307021408
"What to Expect the First Year, Second Edition",13.072857142857142,0761129588
Coven by Christmas (Part Two) (The Mystic Series Book 2),2.4899999999999998,B006L6WNPM
Time to Pee!,8.968620689655172,0786818689
The Cat Who Robbed a Bank,7.5056666666666665,0399145702
When Pigs Fly,8.315555555555555,0595407706
Cross Dressed To Kill: The CGD 2011 Holiday Reading Award Winner,10.99,1463605137
The Invasion of 1950,4.0308,B00EX66ZKG
Snow Soldiers,3.5316666666666663,B007JX0BWI
"Haven: The Dramatic Story of 1,000 World War II Refugees and How They Came to America",30.392400000000002,081293301X
First Date,7.391923076923077,1401684882
Grace Unplugged: A Novel,5.6645,1433682044
"Black Howl (Black Wings, Book 3)",7.158666666666667,1937007332
Linear Algebra Done Right (Undergraduate Texts in Mathematics),34.269666666666666,0387982582
Obsession: Faces of Evil,9.3265,0615565875
The Degan Incident (Galactic Conspiracies),15.305,1490922288
The Colony: Renegades (The Colony Vol. 2) (Volume 2),6.98125,1492896454
Brad's Bachelor Party,3.899583333333333,B00DHP7TSG
The Hemingses of Monticello: An American Family,13.2753125,0393064778
Just Let Me Lie Down: Necessary Terms for the Half-Insane Working Mom,8.28217391304348,0316068284
Ember: A prequel to Firelight (Darkest London),4.4070833333333335,B006T2KUPI
Patient Zero: A Joe Ledger Novel,9.5065625,0312382855
A Passionate Love Affair with a Total Stranger,9.848888888888888,0718157664
The Age of American Unreason,11.1471875,0375423745
Just a Little Critter Collection (Little Critter),6.014642857142857,0375832556
A Rare Gift (The Kent Brothers Trilogy Book 2),3.6983333333333333,B005Z1CSM2
Aftertaste: A Novel in Five Courses,8.724117647058824,0758259913
Ruby (Dakotah Treasures #1),11.0853125,0764222228
Give and Take: Why Helping Others Drives Our Success,11.621290322580645,0143124986
Confinement (Book #1 in the Love and Madness Series),2.5837499999999998,B004DUMZ4M
Deep Down Things: The Breathtaking Beauty of Particle Physics,29.855333333333334,080187971X
Fire of the Dragon (Bestiary Series) (Volume 1),5.060769230769231,0615801218
The Keatyn Chronicles: Books 1-3,16.585185185185185,1940652006
Ready or Not (Aggie),13.315,1450590497
Save Your Small Business: 10 Crucial Strategies to Survive Hard Times or Close Down and Move On,5.9750000000000005,1413310419
Hounded (Iron Druid Chronicles),6.922580645161291,0345522478
Sell Your Book Like Wildfire: The Writer's Guide to Marketing and Publicity,12.649375000000001,159963421X
"The Invisible Ring (Black Jewels, Book 4)",7.820967741935484,0451458028
Wicked at Heart,5.939285714285714,0380780046
"Tickle, Tickle! Itch, Twitch!",7.7407407407407405,0761457143
"Dockside (Lakeshore Chronicles, Book 3)",10.496296296296297,0778324753
Faithless Execution: Building the Political Case for Obamas Impeachment,9.417857142857143,1594037760
Hot for Fireman: A Bachelor Firemen Novel (Bachelor Firemen of San Gabriel),5.238846153846154,0062088971
One Good Earl Deserves a Lover: The Second Rule of Scoundrels (Rules of Scoundrels),6.6831249999999995,0062068539
Behind the Cloud: The Untold Story of How Salesforce.com Went from Idea to Billion-Dollar Company-and Revolutionized an Industry,14.786333333333333,0470521163
Hell House,9.972000000000001,148029022X
The Brooklyn Follies: A Novel,12.6964,0312426232
Birth of a Killer (The Saga of Larten Crepsley),8.937272727272727,0316078638
Bound to Please,9.736923076923077,0446541923
Make A Cake From Scratch With 31 Homemade Cake Recipes! (Tastefully Simple Recipes Book 4),1.66,B008LYE4HC
"The Guitar Handbook: A Unique Source Book for the Guitar Player - Amateur or Professional, Acoustic or Electrice, Rock, Blues, Jazz, or Folk",14.718928571428572,0679742751
Between Husbands and Friends: A Novel,13.5375,0312206135
Quick and Easy Mediterranean Diet Cookbook: 76 Mediterranean Diet Recipes Made in Minutes,11.757586206896551,1623153573
Bangkok Bob and The Missing Mormon,13.961,9810877765
Winter at Death's Hotel: A Novel,10.139,1402280823
America 3.0: Rebooting American Prosperity in the 21st CenturyWhy Americas Greatest Days Are Yet to Come,20.032857142857143,1594036438
Roommate Wanted (Sharing Space  Book 1),1.6016666666666666,B00FJBJ6NM
Tintin and Alph-Art (The Adventures of Tintin: Original Classic),24.527826086956523,0316003751
Payback Is a Mutha,9.462941176470588,0739466348
Tandia,39.341,0316158283
Uncaged: A Thriller,2.7,1936467062
The Killing Zone: My Life in the Vietnam War,10.796216216216216,0393310892
The Harder I Fall (Falling Fast Book 1),2.9348148148148145,B00IKAGM54
"Stir, Laugh, Repeat",4.5,1604628189
The Number Garden,9.458333333333332,1599900483
Say When (Something More),4.995,1490965386
The Man Who Owns the News: Inside the Secret World of Rupert Murdoch,30.130967741935482,0385526121
Russian Roulette,12.257142857142858,0615521061
Always Remember to Tip Your Ninja: And Other Maxims for the Clinically Absurd,0.99,B005MTB7VU
A Cold Treachery (Inspector Ian Rutledge),7.6118749999999995,0553586610
The Education of Caroline (The Education Series #2) (The Education of...),3.71,B00BD2PT8M
Small Stakes Hold 'em: Winning Big with Expert Play,18.725357142857142,1880685329
Women: A Novel,13.48909090909091,0061177598
Out of Time,1.7769565217391303,B007QZU8GS
"Home Sweet Anywhere: How We Sold Our House, Created a New Life, and Saw the World",10.496896551724138,1402291531
Good Morning Midnight,14.664736842105263,0060528079
The Music of Chance,11.729032258064516,0140154078
Ghost a la Mode (A Ghost of Granny Apples Mystery),8.885172413793104,0738713805
The Fountainhead,16.794285714285714,0026009102
The Cleaner,11.5115625,044024370X
The Harvest of Sorrow: Soviet Collectivization and the Terror-Famine,22.206363636363637,0195040546
The Motley Fool Million Dollar Portfolio: How to Build and Grow a Panic-Proof Investment Portfolio,23.21774193548387,006156754X
Assassin's Touch: Book 1 Iron Portal Paranormal Romance Series,3.5316666666666667,B009ZOZLPG
The Visitant: Book I of the Anasazi Mysteries,18.232222222222223,0765360004
Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,10.627586206896552,1442366680
The Unofficial Guide to Walt Disney World 2007 (Unofficial Guides),10.962,047179032X
Scared Stiff (Mattie Winston Mystery),11.075199999999999,0758234546
Ragnarok: The End of the Gods (Myths),10.5,0802129927
Blood and Honor (Honor Bound),9.75,0399141901
"O, Juliet",7.9321052631578945,0451229150
Military Flight Aptitude Tests For Dummies,24.27133333333333,0470600322
The Bungalow Mystery,8.08,0448095033
The Big Red Fez,13.012666666666668,0743220862
Mercy Kill: A Mystery (Mercy Gunderson),12.77,1416590978
The Island,8.993333333333334,1611188334
The Man Who Quit Money,15.06655172413793,1594485690
Feminine Appeal (Redesign): Seven Virtues of a Godly Wife and Mother,10.924285714285714,1433534142
Unburdened: The Secret to Letting God Carry the Things That Weigh You Down,13.05107142857143,1414321732
Stealing His Heart (The Kingston Heat Series Book 1),3.446818181818182,B00J0ZRBQM
Katka,10.16,1439216339
Herbs Gone Wild! Ancient Remedies Turned Loose (Volume 1),12.167857142857143,0983915547
Another Chance (Chances #1) (Chances Series),3.298076923076923,B00GVJGAIA
A Heartbreaking Work of Staggering Genius,12.087307692307693,0330456717
The Complete Peanuts 1953-1954 (Vol. 2)  (The Complete Peanuts),24.016333333333332,1560976144
Rick Steves' Europe Through the Back Door 2013: The Travel Skills Handbook,9.14,1612383696
Under Order (Heather's Journey Book 1),4.066666666666666,B005ME2DJK
Carry Me Home: A Novel,33.950967741935486,0385338139
A Carrion Death: Introducing Detective Kubu (Detective Kubu Series),11.2840625,0061252417
The Rift (Area 51: The Nightstalkers),7.635,1477818111
Soul Catcher (The Soulkeepers Series),11.197058823529412,1482777169
The Emperor's Tomb,10.122424242424243,0345505492
Too Close to Miss,6.323333333333333,1468025260
The Last Brother: A Novel (Lannan Translation Selection (Graywolf Paperback)),10.7332,1555975755
The Christmas Quilt: Quilts of Love Series,6.513333333333334,1426752776
Obama and Islam,0.99,B0058P5200
Fool's Gold?: Discerning Truth in an Age of Error,12.061052631578947,158134726X
"Beauty Sleep: A Glamorous Mother, a Woman from Her Past, and Her Mysterious Death (St. Martin's True Crime Library)",10.24,0312947844
The Peace War,17.995,0312943423
Rabbit Book For Kids: Cotton Tail And The Great Bunny Race,2.9899999999999998,B00BM51GZU
Consumed,11.327499999999999,1492371289
Let Me Go,6.1525,1495946851
"Our Totally, Ridiculous, Made-Up Christmas Relationship (A Novella)",4.8966666666666665,B00HAYV7KQ
Worlds Collide,14.232777777777779,1578567939
The Jesus Way: A Conversation on the Ways That Jesus Is the Way,11.88258064516129,080282949X
The Lumberfox (Geekrotica Book 1),3.99,B00IX45NB6
Fast Money: A Shelby Nichols Adventure (Shelby Nichols Adventures),13.199375,1466495154
Knit 2 Together: Patterns and Stories for Serious Knitting Fun,14.21923076923077,1584795344
The Dangerous Alphabet,8.158965517241379,0060783338
"How to Achieve Success and Happiness: Increase your mind power, overcome negativity, achieve your goals, and live your dreams in record time (SUCCESS 101)",1.8854166666666667,B00JJZKQGK
Superfoods: The 101 Best Foods to Live Longer and Feel Younger,8.6075,1937918556
Screen Play: A Novel,7.323333333333333,1434764826
Five Days in Skye,9.777142857142858,0781410428
Take This Cup (The Jerusalem Chronicles),9.3659375,0310335981
"Mastering the Seven Decisions That Determine Personal Success: An Owner's Manual to the New York Times Bestseller, The Traveler's Gift",11.346,0785261419
An Abundance of Katherines,8.707272727272727,0142410705
3:59,8.191333333333333,0062118811
A Basic Renovation,5.24,B00B7VP6GE
Isaac's Army: A Story of Courage and Survival in Nazi-Occupied Poland,12.859444444444444,0553807277
Affliction Z: Patient Zero,10.012,1483997189
Sapphique (Incarceron),9.643076923076924,0142419796
Desire (Brightest Kind of Darkness) (Volume 4),15.6575,1939672163
Hornet Flight,12.514,0142800082
The Other Life (The Weepers),13.29,0761462759
Life Support (Grace Medical),9.417083333333332,1414361130
Halo: Cryptum: Book One of the Forerunner Saga,13.930769230769231,0765323966
The Milestone Tapes,10.296666666666667,1468150065
After Eden (Fallen Angels Book 1),3.2144999999999997,B004WX1BNG
"Personal Recollections of Joan of Arc by the Sieur Louis De Conte, Her Page and Secretary",10.338947368421053,0313223734
"Off On Our Own: Living Off-Grid in Comfortable Independence: One Couple's """"Learn as We Go"""" Journey to Self-Reliance",10.921034482758621,0983272603
Much Ado About Anne (The Mother-Daughter Book Club),10.56516129032258,0689855664
Japan 1941: Countdown to Infamy,12.168387096774193,0307594017
The Source Field Investigations: The Hidden Science and Lost Civilizations Behind the 2012 Prophecies,13.1490625,0452297974
Play Dead,5.873333333333333,1439171300
'Tis Herself: A Memoir,17.494347826086955,0743246934
Falling Man: A Novel,11.659375,1416546022
Deadly Currents (An RM Outdoor Adventures Mystery),19.116,073872162X
"Labyrinth of Evil (Star Wars, Episode III Prequel Novel)",18.8245,0345475720
The Irregulars: Roald Dahl and the British Spy Ring in Wartime Washington,15.593846153846153,0743294580
Total Eclipse of the Heart,12.619615384615384,0743499298
Spirit of a Champion (Sisters of Spirit #7),3.4568181818181816,B00AM90WT8
Shadowscapes Tarot Deck,17.101785714285715,0738727326
Strip Cuts,13.325555555555555,0967521564
What's a Christian to Do with Harry Potter?,8.95923076923077,1578564719
They Had Goat Heads,11.55,0982628129
The Human Division (Old Man's War),12.158787878787878,0765333511
A Leap of Faith (The Lexi Series Book 2),3.9884,B00FJI1KQQ
Clarity,7.716956521739131,1496021819
Blood Feud: The Hatfields And The Mccoys: The Epic Story Of Murder And Vengeance,16.161923076923078,0762779187
"Dude, Where's My Country?",8.775555555555556,0446532231
Cooking Light 5 Ingredient 15 Minute Cookbook,16.278214285714284,0848718526
"One God, One Plan, One Life: A 365 Devotional",8.535172413793104,1400322634
"Atonement (Beartooth, Montana)",8.264,0373778465
What a Son Needs From His Dad: How a Man Prepares His Sons for Life,9.3615,0764209698
The Finding: The Legend of Oescienne (Book One),3.4524,B002J9HMQA
Deranged: The Shocking True Story of America's Most Fiendish Killer!,14.963666666666667,0671025457
Pulse of Heroes,11.656666666666666,0615414168
